               rhoB[fm-3]                   T[GeV]               massU[GeV]               massD[GeV]               massS[GeV]        quarkChemPot[GeV]       baryonChemPot[GeV]        pressure[GeVfm-3]   energyDensity[GeVfm-3]     entropyDensity[fm-3]              sigmaU[GeV]              sigmaD[GeV]              sigmaS[GeV]               rhoU[fm-3]               rhoD[fm-3]               rhoS[fm-3]
       0.0711319659829915                        0         0.31864181150895         0.31864181150896        0.528821025183499        0.376611432475647         1.12983429742694    -0.000116941478574255       0.0804842762944739                        0       -0.012284663992709      -0.0122846639927094      -0.0168559660055405     0.000819814285244954     0.000819814285244761                        0
       0.0721324162081041                        0        0.317931697752665        0.317931697752672         0.52853909328897        0.376511827611356         1.12953548283407    -0.000138346648028145       0.0816144702221728                        0      -0.0122573458351138      -0.0122573458351141      -0.0168523662314506     0.000831344732556035     0.000831344732555904                        0
       0.0731328664332166                        0        0.317220773434234        0.317220773434193        0.528257351172413        0.376410542827601          1.1292316284828    -0.000160416807619033       0.0827443626697792                        0      -0.0122299935852018      -0.0122299935852001      -0.0168487656841487     0.000842875179866705     0.000842875179867498                        0
       0.0741333166583292                        0        0.316509031219515        0.316509031219513        0.527975798273959        0.376307617247775         1.12892285174333    -0.000183153399388639       0.0838739486543429                        0       -0.012202606950513      -0.0122026069505129      -0.0168451643597397     0.000854405627178754     0.000854405627178786                        0
       0.0751337668834417                        0        0.315796463792824        0.315796463792819        0.527694434069238        0.376203088770653         1.12860926631196    -0.000206557787230726       0.0850032233083337                        0      -0.0121751856391877      -0.0121751856391875      -0.0168415622547634     0.000865936074490432     0.000865936074490534                        0
       0.0761342171085543                        0         0.31508306385437        0.315083063854355        0.527413258068525        0.376096994127007         1.12829098238102    -0.000230631258906801       0.0861321818763762                        0      -0.0121477293598692      -0.0121477293598686      -0.0168379593661852     0.000877466521802432     0.000877466521802713                        0
       0.0771346673336668                        0        0.314368824118416        0.314368824118447        0.527132269816091        0.375989368933139         1.12796810679942    -0.000255375027649095       0.0872608197116014                        0      -0.0121202378216327       -0.012120237821634      -0.0168343556913899     0.000888996969115197     0.000888996969114578                        0
       0.0781351175587794                        0         0.31365373731149        0.313653737311529         0.52685146888955         0.37588024774142         1.12764074322426    -0.000280790233650662       0.0883891322722849                        0      -0.0120927107339156      -0.0120927107339172      -0.0168307512281754     0.000900527416427592     0.000900527416426807                        0
        0.079135567783892                        0        0.312937796170057        0.312937796170054        0.526570854899083        0.375769664087667           1.127308992263    -0.000306877946059401        0.089517115119177                        0      -0.0120651478064317      -0.0120651478064316      -0.0168271459747442     0.000912057863739651     0.000912057863739705                        0
       0.0801360180090045                        0         0.31222099343928        0.312220993439264        0.526290427487055        0.375657650536621         1.12697295160986    -0.000333639163650857       0.0906447639117852                        0      -0.0120375487491168      -0.0120375487491161      -0.0168235399297006     0.000923588311052066     0.000923588311052387                        0
       0.0811364682341171                        0        0.311503321870642        0.311503321870642         0.52601018632722        0.375544238723939         1.12663271617182    -0.000361074817140133       0.0917720744063995                        0      -0.0120099132720466      -0.0120099132720465      -0.0168199330920421     0.000935118758365132     0.000935118758365141                        0
       0.0821369184592296                        0        0.310784774220894        0.310784774220843        0.525730131124354        0.375429459396962         1.12628837819089    -0.000389185769749929       0.0928990424526721                        0      -0.0119822410853891       -0.011982241085387      -0.0168163254611567     0.000946649205677618     0.000946649205678637                        0
       0.0831373686843422                        0        0.310065343250099        0.310065343250117        0.525450261613766        0.375313342452769         1.12594002735831    -0.000417972818489322       0.0940256639911339                        0      -0.0119545318993305      -0.0119545318993313      -0.0168127170368181     0.000958179652991392     0.000958179652991031                        0
       0.0841378189094547                        0        0.309345021720199        0.309345021720202        0.525170577560711        0.375195916974162         1.12558775092249    -0.000447436695701656       0.0951519350510437                        0      -0.0119267854240243      -0.0119267854240244      -0.0168091078191797     0.000969710100304398     0.000969710100304339                        0
       0.0851382691345673                        0        0.308623802393315        0.308623802393328        0.524891078760005        0.375077211264088         1.12523163379226    -0.000477578069903517       0.0962778517478175                        0      -0.0118990013695224      -0.0118990013695229       -0.016805497808772     0.000981240547617923     0.000981240547617663                        0
       0.0861387193596798                        0        0.307901678030749        0.307901678030751         0.52461176503572        0.374957252878342         1.12487175863503    -0.000508397546518039       0.0974034102804416                        0       -0.011871179445736      -0.0118711794457361      -0.0168018870064995     0.000992770994931223     0.000992770994931176                        0
       0.0871391695847924                        0        0.307178641391247        0.307178641391214        0.524332636240709        0.374836068656313         1.12450820596894    -0.000539895669120265       0.0985286069296236                        0      -0.0118433193623707      -0.0118433193623694      -0.0167982754136367       0.0010043014422443      0.00100430144224496                        0
        0.088139619809905                        0        0.306454685229608        0.306454685229612        0.524053692256218        0.374713684750344         1.12414105425103    -0.000572072920389006       0.0996534380557527                        0      -0.0118154208288735      -0.0118154208288737      -0.0167946630318246      0.00101583188955843      0.00101583188955835                        0
       0.0891400700350175                        0        0.305729802295853        0.305729802295874          0.5237749329917        0.374590126653888         1.12377037996166    -0.000604929722553864        0.100777900096442                        0      -0.0117874835543979      -0.0117874835543988      -0.0167910498630698      0.00102736233687205      0.00102736233687162                        0
       0.0901405202601301                        0        0.305003985333487        0.305003985333513        0.523496358384379        0.374465419227912         1.12339625768374    -0.000638466438452758         0.10190198956508                        0      -0.0117595072477392      -0.0117595072477403      -0.0167874359097407      0.00103889278418604      0.00103889278418553                        0
       0.0911409704852426                        0        0.304277227078651        0.304277227078678         0.52321796839908        0.374339586726353         1.12301876017906    -0.000672683372062032        0.103025703048549                        0      -0.0117314916173006      -0.0117314916173018      -0.0167838211745665      0.00105042323149996       0.0010504232314994                        0
       0.0921414207103552                        0         0.30354952025856        0.303549520258557        0.522939763027803         0.37421265281998         1.12263795845994    -0.000707580769603643        0.104149037206002                        0      -0.0117034363710366      -0.0117034363710365      -0.0167802056606335      0.00106195367881348      0.00106195367881354                        0
       0.0931418709354677                        0        0.302820857591013        0.302820857591007        0.522661742289775        0.374084640619947         1.12225392185984    -0.000743158819164966        0.105271988766292                        0      -0.0116753412164251      -0.0116753412164249      -0.0167765893713873      0.00107348412612745      0.00107348412612755                        0
       0.0941423211605803                        0        0.302091231782578        0.302091231782603        0.522383906230912        0.373955572699061         1.12186671809718    -0.000779417652469743        0.106394554527286                        0      -0.0116472058604087      -0.0116472058604097      -0.0167729723106272      0.00108501457344175      0.00108501457344125                        0
       0.0951427713856929                        0        0.301360635528282        0.301360635528286        0.522106254923908        0.373825471113335            1.12147641334    -0.000816357344308243        0.107516731353443                        0      -0.0116190300093727      -0.0116190300093729      -0.0167693544825091      0.00109654502075579       0.0010965450207557                        0
       0.0961432216108054                        0        0.300629061509872        0.300629061509877        0.521828788467805        0.373694357421464         1.12108307226439    -0.000853977913993939        0.108638516175018                        0      -0.0115908133690862      -0.0115908133690864      -0.0167657358915413      0.00110807546806975      0.00110807546806965                        0
        0.097143671835918                        0        0.299896502395452        0.299896502395403        0.521551506988063        0.373562252704392         1.12068675811318    -0.000892279324885779        0.109759905986017                        0      -0.0115625556446812      -0.0115625556446791      -0.0167621165425868       0.0011196059153835      0.00111960591538451                        0
       0.0981441220610305                        0        0.299162950838176        0.299162950838136        0.521274410636305        0.373429177583344         1.12028753275003    -0.000931261485333713        0.110880897843054                        0      -0.0115342565406055      -0.0115342565406038      -0.0167584964408616      0.00113113636269773      0.00113113636269855                        0
       0.0991445722861431                        0        0.298428399475452        0.298428399475446        0.520997499590195        0.373295152237352         1.11988545671206    -0.000970924248869255        0.112001488864053                        0      -0.0115059157605915      -0.0115059157605913      -0.0167548755919347      0.00114266681001242      0.00114266681001256                        0
        0.100145022511256                        0        0.297692840928231        0.297692840928248         0.52072077405342        0.373160196420139         1.11948058926042     -0.00101126741433371        0.113121676226659                        0      -0.0114775330076269      -0.0114775330076277      -0.0167512540017293       0.0011541972573269      0.00115419725732656                        0
        0.101145472736368                        0        0.296956267799655        0.296956267799676        0.520444234255439        0.373024329475814         1.11907298842744     -0.00105229072667562        0.114241457167544                        0      -0.0114491079839068      -0.0114491079839077      -0.0167476316765209      0.00116572770464132      0.00116572770464088                        0
        0.102145922961481                        0        0.296218672674909        0.296218672674906         0.52016788045165        0.372887570354739         1.11866271106422     -0.00109399387636012        0.115360828980428                        0      -0.0114206403908206      -0.0114206403908204      -0.0167440086229409      0.00117725815195544      0.00117725815195551                        0
        0.103146373186593                        0        0.295480048119693        0.295480048119696        0.519891712923081        0.372749937627738         1.11824981288322     -0.00113637650046079        0.116479789015739                        0      -0.0113921299289006      -0.0113921299289007      -0.0167403848479743      0.00118878859927006         0.00118878859927                        0
        0.104146823411706                        0        0.294740386680186        0.294740386680172        0.519615731976591        0.372611449500716         1.11783434850215     -0.00117943818200401         0.11759833467873                        0      -0.0113635762978138      -0.0113635762978132      -0.0167367603589638      0.00120031904658425      0.00120031904658454                        0
