         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                    0.075        0.365934295375413          0.3659342953754        0.548617001578693       0.0135067533766883       0.0135067533766883       0.0135067533766883     7.26198602343103e-06     5.25261565890792e-05     0.000794055849062092     7.60011474111031e-06     7.60011474111115e-06     2.12102650579473e-06
                    0.075        0.365933255313804        0.365933255313813        0.548616479292705       0.0137568784392196       0.0137568784392196       0.0137568784392196     7.26635907338097e-06     5.25578732757798e-05     0.000794419771278063     7.74246845999107e-06     7.74246845999045e-06     2.16074515251245e-06
                    0.075        0.365932195934649        0.365932195934663        0.548615947307363       0.0140070035017509       0.0140070035017509       0.0140070035017509     7.27081329662815e-06     5.25901788142255e-05     0.000794790425494189     7.88491108039858e-06     7.88491108039767e-06     2.20048809857345e-06
                    0.075        0.365931117225069        0.365931117225035        0.548615405616276       0.0142571285642821       0.0142571285642821       0.0142571285642821     7.27534874300079e-06     5.26230735829122e-05     0.000795167814691747     8.02744423973548e-06     8.02744423973781e-06      2.2402557910951e-06
                    0.075        0.365930019171982        0.365930019171985        0.548614854212952       0.0145072536268134       0.0145072536268134       0.0145072536268134     7.27996546431159e-06     5.26565579659286e-05     0.000795551941903182     8.17006957654189e-06     8.17006957654169e-06     2.28004867748256e-06
                    0.075        0.365928901762288        0.365928901762275        0.548614293090871       0.0147573786893447       0.0147573786893447       0.0147573786893447     7.28466351516271e-06     5.26906323525117e-05     0.000795942810216381     8.31278873050323e-06     8.31278873050413e-06     2.31986720543317e-06
                    0.075        0.365927764982282        0.365927764982239        0.548613722243253       0.0150075037518759       0.0150075037518759       0.0150075037518759     7.28944294677708e-06     5.27252971431191e-05     0.000796340422773773     8.45560334251171e-06     8.45560334251482e-06     2.35971182294406e-06
                    0.075        0.365926608818255        0.365926608818241        0.548613141663285       0.0152576288144072       0.0152576288144072       0.0152576288144072     7.29430381459645e-06     5.27605527417888e-05     0.000796744782770786     8.59851505464538e-06     8.59851505464646e-06     2.39958297831504e-06
                    0.075        0.365925433256302         0.36592543325636        0.548612551344084       0.0155077538769385       0.0155077538769385       0.0155077538769385     7.29924617553362e-06     5.27963995590117e-05     0.000797155893459257     8.74152551020189e-06     8.74152551019756e-06      2.4394811201542e-06
                    0.075        0.365924238282317        0.365924238282308        0.548611951278576       0.0157578789394697       0.0157578789394697       0.0157578789394697     7.30427008602957e-06     5.28328380135293e-05     0.000797573758143093     8.88463635371893e-06     8.88463635371963e-06     2.47940669738438e-06
                    0.075        0.365923023881677        0.365923023881699        0.548611341459578        0.016008004002001        0.016008004002001        0.016008004002001     7.30937560294159e-06     5.28698685315215e-05     0.000797998380181862     9.02784923101991e-06     9.02784923101826e-06     2.51936015924758e-06
                    0.075        0.365921790039818        0.365921790039804        0.548610721879795       0.0162581290645323       0.0162581290645323       0.0162581290645323     7.31456278494497e-06     5.29074915452329e-05      0.00079842976298837     9.17116578919087e-06     9.17116578919197e-06     2.55934195531027e-06
                    0.075        0.365920536741627        0.365920536741593        0.548610092531782       0.0165082541270635       0.0165082541270635       0.0165082541270635     7.31983168961864e-06     5.29457074959702e-05     0.000798867910031737     9.31458767664788e-06     9.31458767665054e-06     2.59935253546896e-06
                    0.075        0.365919263972172         0.36591926397218          0.5486094534081       0.0167583791895948       0.0167583791895948       0.0167583791895948     7.32518238049512e-06     5.29845168268164e-05     0.000799312824833391     9.45811654310111e-06     9.45811654310046e-06     2.63939234995367e-06
